lemma_id,lemma_text,lemma_short_def
18134,klopeu/s,"a thief, stealer"
18135,kloph/,theft
18136,klopimai=os,
18137,klo/pios,"thievish, artful"
18138,klopo/s,a thief
18139,klotopeu/w,"to deal subtly, to spin out time by false pretences"
18140,kludwni/zomai,to be tossed like waves
18141,kludw/nion,"a little wave, ripple"
18142,klu/dwn,"a wave, billow"
18143,klu/zw,to dash over
18144,klu/menos,famous
18145,klu/sma,a liquid used for washing out
18147,klutaimnh/stra,
18148,kluto/dendros,famous for trees
18149,klutoergo/s,famous for work
18150,kluto/karpos,glorious with fruit
18151,kluto/mhtis,famous for skill
18152,kluto/moxqos,famous for toils
18153,kluto/nous,famous for wisdom
18154,kluto/pais,with famous children
18155,kluto/pwlos,with noble steeds
18156,kluto/s,heard of
18157,klutote/xnhs,"famous for his art, renowned artist"
18158,kluto/tocos,"famous for the bow, renowned archer"
18159,klu/w,to hear
18161,klwgmo/s,the clucking
18162,klw/zw,to croak
18163,*klw=qes,the spinners
18164,*klwqw/,spinster
18165,klw/qw,"to twist by spinning, spin"
18166,klwmako/eis,"stony, rocky"
18167,klw/mac,a heap of stones
18168,klwni/on,
18169,klw/n,"a twig, spray"
18170,klwpeu/w,to steal
18171,klwpiko/s,"thievish, clandestine"
18172,klw/ssw,to cluck
18173,klwsth/r,a spindle
18174,klwsth/s,a web
18175,klw/y,a thief
18176,kna/mptw,
18177,kna/ptw,to card
18178,knafei=on,a fuller's shop
18179,knafeu/s,a fuller
18180,knafeu/w,to clean cloth
18181,kna/fos,the prickly teasel
18182,kna/w,to scrape
18183,knefa/zw,"to cloud over, obscure"
18184,knefai=os,"dark, dusky"
18185,kne/fas,"darkness, evening dusk, twilight"
18186,knh/qw,"to scratch, tickle"
18187,knhko/s,"pale yellow, tawny"
18189,knh/mh,"the part between the knee and ankle, the leg"
18190,knhmidofo/ros,wearing greaves
18191,knhmi/s,a greave
18192,knhmo/s,the projecting limb
18193,knhsia/w,"to wish to scratch, to feel an itching, to itch"
18194,knhsi/xrusos,scraping
18195,knh=sma,"a sting, bite"
18196,knhsmonh/,
18197,knhsmo/s,"an itching, irritation"
18198,knh=stis,a knife for scraping
18199,kni/dh,a nettle
18200,*kni/dios,of
18201,kni/zw,to scrape
18202,knipo/s,niggardly
18203,kni=sa,the savour and steam of burnt sacrifice
18204,knisa/w,to fill with the steam
18205,knish/eis,"full of the steam of burnt sacrifice, steamy"
18206,kni/sma,scrapings
18207,knismo/s,"an itching of the skin, tickling"
18208,kniso/w,to reduce to vapour
18209,kniswto/s,steaming
18210,kni/y,insect which gnaws
18211,knuza/omai,"to whine, whimper"
18212,knu/za,
18213,knuzhqmo/s,"a whining, whimpering"
18214,knu/zhma,
18215,knuzo/w,to disfigure
18216,knw/dalon,any dangerous animal
18217,knw/dwn,two projecting teeth
18218,knw/ssw,"to slumber, sleep"
18219,koa/lemos,"a stupid fellow, booby"
18220,koa/c,
18221,kobali/keuma,a knavish trick
18222,ko/balos,"an impudent rogue, arrant knave"
18223,ko/gxh,a mussel
18224,kogxu/lh,
18225,kogxulia/ths,full of shells
18226,kogxu/lion,a small kind of mussel
18227,kodra/nths,
18228,koe/w,"to mark, perceive, hear"
18229,ko/qornos,high boot
18231,koi/zw,to cry
18232,koi/h|,how? in what way? in what respect?
18233,koilai/nw,"to make hollow, scoop out"
18234,koila/s,"a hollow, deep valley"
18235,*koi/lh,
18236,koili/a,"the large cavity of the body, the belly"
18239,koilo/pedos,lying in a hollow
18240,koi=los,"hollow, hollowed"
18244,koi/lwma,"a hollow, cavity"
18246,koilwpo/s,hollow to look at: hollow
18247,koima/w,to lull
18248,koi/mhma,sleep
18249,koi/mhsis,a lying down to sleep
18250,koimi/zw,to put to sleep
18251,koimisth/s,one who puts to bed
18252,koinane/w,
18253,koinh=|,
18254,koinoboule/w,to deliberate in common
18255,koino/lektros,"having a common bed, a bedfellow, consort"
18256,koinolexh/s,a paramour
18257,koinologe/omai,to commune
18258,koino/plous,sailing in common
18259,koino/pous,of common foot
18260,koino/s,"common, shared in common"
18261,koino/ths,"a sharing in common, community, partnership"
18262,koino/tokos,of
18263,koinofilh/s,loving in common
18265,koino/w,"to make common, communicate, impart"
18266,koinwne/w,to have
18267,koinw/nhma,"acts of communion, communications, dealings between man and man"
18268,koinwnhte/os,one must give a share
18269,koinwni/a,"communion, association, partnership, fellowship"
18270,koinwniko/s,"held in common, social"
18271,koinwno/s,"a companion, partner"
18272,koinw/n,
18273,koi/,squeaking
18274,koirane/w,to be lord
18275,koirani/a,sovereignty
18276,koirani/dhs,
18277,koi/ranos,"a ruler, commander"
18278,koita/zw,to put to bed
18279,koitai=os,in bed
18281,koi=tos,"a place to lie on, bed"
18283,ko/kkinos,scarlet
18284,ko/kkos,"a grain, seed"
18285,kokku/zw,to cry cuckoo
18286,ko/kkuc,a cuckoo
18287,ko/kku,cuckoo!
18289,koku/ai,ancestors
18290,kola/zw,"to curtail, dock, prune"
18291,*kolaini/s,
18292,kolakei/a,"flattery, fawning"
18293,kola/keuma,a piece of flattery
18294,kolakeute/os,to be flattered
18295,kolakeutiko/s,"disposed to flatter, flattering, fawning"
18296,kolakeu/w,to flatter
18297,kolakiko/s,
18299,ko/lac,"a flatterer, fawner"
18300,kolapth/r,a chisel
18301,kola/ptw,to peck at
18302,ko/lasis,"chastisement, correction, punishment"
18303,ko/lasma,chastisement
18304,kolasmo/s,
18305,kola/steira,
18306,kolaste/os,to be chastised
18307,kolasth/rion,a house of correction
18308,kolasth/s,"a chastiser, punisher"
18309,kolastiko/s,corrective
18310,kolafi/zw,to buffet
18311,ko/lafos,a buffet.
18312,koleo/n,"a sheath, scabbard"
18313,koletra/w,to trample on
18314,ko/llabos,cake
18315,ko/lla,glue
18316,kolla/w,"to glue, cement"
18317,kollh/eis,
18318,ko/llhsis,a glueing
18321,ko/llic,a roll
18322,ko/lloy,the peg
18324,ko/llubos,a small coin
18325,kollu/ra,
18327,kolobo/s,"docked, curtailed"
18328,kolobo/w,"to dock, curtail, shorten"
18330,koloio/s,"a jackdaw, daw"
18331,kolo/kuma,a large heavy wave
18332,koloku/nqh,a pumpkin
18333,kolokunqia/s,made from pumpkins
18334,koloku/nqinos,made from pumpkins
18335,ko/lon,the colon
18336,ko/los,"docked, curtal"
18337,kolosso/s,a colossus
18338,kolosurto/s,a noisy rabble
18340,ko/lousis,"a docking, cutting short"
18341,kolou/w,"to cut short, dock, curtail"
18342,kolofw/n,"a summit, top, finishing"
18343,kolpi/as,swelling in folds
18344,ko/lpos,the bosom
18345,kolpo/w,to form into a swelling fold;
18346,kolpw/dhs,"embosomed, embayed"
18347,ko/lpwma,a folded garment
18348,kolumba/w,to plunge into the sea
18350,kolumbhth/s,a diver
18351,kolumbi/s,a diver
18352,ko/lumbos,a diver
18353,*ko/lxos,a Colchian
18354,kolw|a/w,"to brawl, scold"
18355,*kolwnh=qen,from the deme
18356,kolw/nh,"a hill, mound"
18357,kolwni/a,
18358,kolwno/s,a hill
18359,kolw|o/s,"a brawling, wrangling"
18361,komarofa/gos,eating the fruit of the arbutus
18362,koma/w,"to let the hair grow long, wear long hair"
18363,kome/w,"to take care of, attend to, tend"
18364,ko/mh,"the hair, hair of the head"
18367,komidh/,"attendance, care"
18368,komidh=|,"exactly, just"
18369,komi/zw,"to take care of, provide for"
18370,komiste/os,"to be taken care of, to be gathered in"
18371,komisth/r,
18372,komisth/s,one who takes care of
18373,ko/mistron,reward for saving
18374,ko/mma,the stamp
18375,kommatiko/s,consisting of short clauses
18376,ko/mmi,gum
18377,kommo/s,a striking
18378,kommo/w,to beautify
18379,kommwth/s,"a beautifier, embellisher"
18380,kommwtiko/s,of
18381,kommw/tria,"a dresser, tirewoman"
18382,kompa/zw,"to vaunt, boast, brag"
18383,*kompaseu/s,one of the
18384,ko/mpasma,"boasts, braggart words"
18385,kompasmo/s,
18386,kompasth/s,a braggart
18387,kompe/w,"to ring, clash"
18388,kompolake/w,"to talk big, be an empty braggart"
18389,ko/mpos,"a noise, din, clash"
18390,kompo/s,
18392,kompw/dhs,"boastful, vainglorious"
18393,komyei/a,refinement
18395,komyeu/w,"to refine upon, quibble upon"
18398,konabe/w,"to resound, clash, ring, reecho"
18399,konabhdo/n,"with a noise, clash, din"
18400,konabi/zw,
18401,ko/nabos,"a ringing, clashing, din"
18402,ko/ndulos,a knuckle
18403,kone/w,to raise dust: to hasten
18404,koni/a,"dust, a cloud of dust"
18405,koniato/s,plastered
18406,konia/w,to plaster
18407,koniorto/s,"dust stirred up, a cloud of dust"
18408,koni/salos,a cloud of dust
18409,ko/nis,ashes
18410,koni/w,"to make dusty, cover with clouds of dust"
18411,*konna=s,a worthless
18413,kontofo/ros,carrying a pole
18414,ko/nuza,"fleabane, pulicaria"
18415,kopa/zw,to grow weary
18416,kopeto/s,
18417,kopeu/s,a chisel
18418,koph/,"a cutting in pieces, slaughter"
18419,kopia/w,"to be tired, grow weary"
18420,ko/pis,"a prater, liar, wrangler"
18421,kopi/s,"a chopper, cleaver, a broad curved knife"
18422,ko/pos,"a striking, beating"
18423,ko/ppa,(koph)
18424,koppati/as,branded with the letter koppa
18425,koppafo/ros,
18426,ko/preios,"full of dung, filthy"
18427,kopri/a,a dunghill
18428,kopri/zw,"to dung, manure"
18430,ko/pros,"dung, ordure, manure"
18431,koprofore/w,to cover with dung
18432,koprofo/ros,carrying dung;
18433,koprw/n,"a place for dung, privy"
18434,kopto/s,chopped small
18435,*ko/ra,
18436,ko/ptw,"to strike, smite, knock down"
18437,koraki=nos,a young raven
18439,kora/sion,"a girl, maiden"
18440,ko/rauna,
18441,korba=n,a gift
18442,kordaki/zw,to dance the
18443,kordakiko/s,like the dance
18444,kordakismo/s,the dancing of the
18445,ko/rdac,the cordax
18446,kore/nnumi,"to sate, satiate, satisfy"
18447,ko/reuma,maidenhood
18448,koreu/omai,"to be a maid, grow up to maidenhood"
18449,kore/w,"to sweep, sweep out"
18450,ko/rhma,"a besom, broom"
18451,ko/rh,"a maiden, maid, damsel"
18452,korqu/nw,"to lift up, raise"
18453,ko/rqus,
18454,kori/annon,coriander
18455,kori/zomai,"to fondle, caress, coax"
18456,*kori/nqios,Corinthian
18457,*ko/rinqos,Corinth
18458,ko/rion,
18459,ko/ris,a bug
18460,korkorugh/,the rumbling
18461,kormo/s,the trunk
18462,ko/ros,"one's fill, satiety, surfeit"
18463,ko/ros,"a boy, lad, stripling"
18464,ko/ros,cor
18465,ko/rsh,"one of the temples, the side of the forehead"
18466,*koruba/nteios,Corybantian
18467,*korubantia/w,to be filled with Corybantic frenzy
18468,*korubanti/zw,to purify
18469,*koru/bas,"a Corybant, priest of Cybele in Phrygia;"
18470,korudalli/s,
18471,korudo/s,the crested lark
18472,ko/ruza,a running at the nose
18473,koruza/w,to run at the nose
18475,koruqai/olos,with glancing helm
18477,koru/nh,"a club, mace"
18480,korupti/los,one that butts with the head
18481,koru/ptw,to butt with the head
18482,ko/rus,"a helmet, helm, casque"
18483,koru/ssw,to furnish with a helmet
18484,korusth/s,"a helmed man, an armed warrior"
18487,korufai=os,"the head man, chief man, leader"
18488,korufh/,"the head, top, highest point;"
18489,korufo/w,to bring to a head
18490,korwneka/bh,old as a crow
18493,korwnia/w,to arch the neck
18495,korwnobo/los,shooting crows
18496,korwno/s,"curved, crooked: with crumpled horns"
18497,koskinhdo/n,"like, as in a sieve"
18498,koskino/mantis,a diviner by a sieve
18499,ko/skinon,a sieve
18500,koskulma/tia,shreds of leather;
18501,kosme/w,"to order, arrange"
18502,ko/smhma,"an ornament, decoration"
18503,ko/smhsis,"an ordering, disposition, arrangement, adornment"
18504,kosmhth/r,
18505,kosmhth/s,"an orderer, director"
18506,kosmhtiko/s,skilled in arranging
18508,kosmh/twr,"one who marshals an army, a commander"
18509,kosmiko/s,of the world
18511,kosmio/ths,"propriety, decorum, orderly behaviour"
18512,kosmoko/mhs,dressing the hair
18513,kosmokra/twr,lord of the world
18514,kosmoplo/kos,holding the world together
18515,ko/smos,order
18516,kosmofqo/ros,destroying the world
18517,kotai/nw,
18518,kote/w,to bear a grudge against
18519,koth/eis,"wrathful, jealous"
18523,ko/tos,"a grudge, rancour, wrath"
18524,kottabi/zw,to play at the cottabus
18525,kotta/bion,the prize of the game
18526,ko/ttabos,the cottabus
18528,kotu/lh,a cup
18529,kotulh/rutos,that can be drawn in cups
18530,kotu/lwn,nickname of a toper
18531,koura/,a shearing
18532,kourei=on,a barber's shop
18534,koureu/tria,
18535,kourh/ios,youthful
18536,kou/rhtes,young men
18537,kouri/as,one with short hair
18538,kouria/w,to need clipping
18539,kouri/dios,wedded
18540,kouri/zw,to be a youth
18541,kou/rimos,"of, for cutting hair"
18542,kouri/c,by the hair
18543,kourobo/ros,devouring children
18544,kourosu/nh,"youth, youthful prime"
18545,kouro/sunos,youthful
18546,kouro/teros,"younger, more youthful"
18548,kourotro/fos,rearing boys;
18549,koustwdi/a,
18550,koufi/zw,to be light
18551,kou/fisis,"a lightening, alleviation, relief"
18552,kou/fisma,
18553,koufologi/a,light talking
18554,koufolo/gos,lightly talking.
18556,kou=fos,"light, nimble"
18557,ko/finos,a basket
18558,koxli/as,a snail with a spiral shell
18559,koxli/on,a small snail
18561,koxude/w,to stream forth copiously
18562,koxw/nh,the posteriors
18563,ko/yixos,a blackbird
18564,*ko/wnde,
18565,kra/bbatos,"a couch, bed"
18566,kradai/nw,"to swing, wave, brandish"
18567,krada/w,"to shake, brandish"
18568,kra/dh,the quivering spray at the end of a branch
18569,kra/zw,to croak
18570,krai/nw,"to accomplish, fulfil, bring to pass"
18573,kraipalo/kwmos,rambling in drunken revelry
18574,kraipno/s,"rapid, rushing"
18577,kra/mbh,"cabbage, kail"
18578,kra/mbos,"loud, ringing"
18580,kranah/pedos,with hard rocky soil
18581,kranao/s,"rocky, rugged"
18584,krani/on,"the upper part of the head, the skull"
18585,kra/non,
18586,kranopoie/w,to make helmets
18588,kra/nos,a helmet
18589,kranth/r,"one that accomplishes: a ruler, sovereign"
18590,kra/ntwr,
18591,kra=,
18592,kra=sis,"a mixing, blending, compounding"
18593,kra/spedon,"the edge, border, skirt"
18594,kraspedo/omai,to be bordered
18595,kra/s,the head
18596,krataibo/los,hurled with violence
18597,krataigu/alos,with strong plates
18598,krataii/s,mighty force
18599,kratai/lews,"of hard stones, rocky"
18600,krataio/omai,
18601,krataio/s,"strong, mighty, resistless"
18602,kratai/pedos,with hard ground
18605,kraterai/xmhs,mighty with the spear
18607,kratero/s,"strong, stout, mighty"
18609,kratero/xeir,stout of hand
18611,krateutai/,the forked stand
18612,krate/w,"to be strong, mighty, powerful"
18613,krathri/zw,to drink from a bowl of wine
18614,krath/r,a mixing vessel
18615,krathsi/maxos,conquering in the fight
18617,krath/sippos,victorious in the race
18618,kratisteu/w,"to be mightiest, best, most excellent"
18619,kra/tistos,"strongest, mightiest"
18620,kra/tos,"strength, might"
18621,kratu/nw,to strengthen
18622,kratu/s,"strong, mighty"
18623,krauga/zw,to bay
18624,krauga/nomai,
18625,*kraugasi/dhs,son of a croaker
18626,kraugh/,"a crying, screaming, shrieking, shouting"
18628,kreagri/s,
18629,krea/dion,"a morsel of meat, slice of meat"
18630,kreanome/w,"to distribute flesh, to divide the flesh"
18631,kreanomi/a,a distribution of flesh
18632,kreano/mos,"one who distributes the flesh of victims, a carver"
18633,kre/as,"flesh, meat, a piece of meat"
18634,krehdo/kos,containing flesh
18636,krei/ousa,
18637,kreisso/teknos,dearer than children
18638,krei/sswn,"stronger, mightier, more powerful"
18639,krei/wn,"a ruler, lord, master"
18640,kreka/dia,a
18641,krekto/s,struck so as to sound
18642,kre/kw,to strike
18643,krema/qra,a net
18644,krema/nnumi,"to hang, hang up"
18645,kremasto/s,"hung, hung up, hanging"
18646,kre/mbala,rattling instruments
18647,krembaliastu/s,a rattling as with castanets
18648,kre/c,
18649,kreodai/ths,"a distributor of flesh, carver at a public meal"
18650,kreokope/w,to cut in pieces
18651,kreoko/pos,a cutter up of flesh.
18652,kreourge/w,to cut up meat like a butcher
18653,kreourghdo/n,"like a butcher, in pieces"
18654,kreourgi/a,"a cutting up, butchering."
18655,kreourgo/s,working
18656,kreofa/gos,"eating flesh, carnivorous"
18657,kre/wn,
18658,krh/guos,"good, agreeable"
18659,krh/demnon,a veil
18660,krh/mnhmi,"to hang, be suspended"
18661,krhmnoba/ths,a haunter of steeps
18662,krhmnopoio/s,speaking crags
18663,krhmno/s,an overhanging bank
18664,krhmnw/dhs,precipitous
18665,krhnai=os,"of, from a spring"
18666,krh/nhqen,from a well
18667,krh/nhnde,to a well
18668,krh/nh,"a well, spring, fountain"
18670,krhni/s,
18672,*krh/s,a Cretan
18673,krhsfu/geton,"a place of refuge, retreat, resort"
18674,*krh/thqen,from Crete
18675,*krh/thnde,to Crete
18676,*krh/th,Crete
18677,*krhti/zw,to play the Cretan
18678,*krhtiko/s,of
18679,*krhtismo/s,Cretan behaviour
18680,kribani/ths,baked in a pan
18681,kri/banos,"an earthen vessel, a pan"
18682,kribanwto/s,
18683,kri/zw,to creak
18687,kriqia/w,
18688,kriqi/zw,to feed with barley
18689,kri/qinos,made of
18691,kri/kos,a ring
18692,kri=ma,"a decision, judgment"
18693,kri/mnon,coarse meal
18694,kri/non,a lily
18695,kri/nw,"to pick out, choose"
18697,krio/s,a ram
18698,kri=,barley
18699,*kri=sa,Crisa
18700,kri/simos,"decisive, critical"
18701,kri/sis,"a separating, power of distinguishing"
18702,krite/os,to be decided
18703,krith/rion,a means for judging
18704,krith/s,"a decider, judge, umpire"
18705,kritiko/s,"able to discern, critical"
18706,krito/s,"picked out, chosen"
18707,kroai/nw,"to stamp, strike with the hoof"
18708,kroka/lh,"a pebble, shingle"
18710,krokh/ios,
18711,kro/kh,the thread which is passed between the threads of the warp
18712,kro/kinos,of saffron
18714,krokobafh/s,"sallow, sickly"
18715,kroko/deilos,a lizard
18717,kroko/peplos,with yellow veil
18718,kro/kos,the crocus
18719,kroko/w,to crown with yellow ivy
18720,kroku/s,the flock
18722,kro/mmuon,
18723,krommuocuregmi/a,a belch of onions and vinegar
18724,kro/muon,an onion
18725,*kro/nia,
18726,*kronia/s,
18727,*kroni/dhs,son of Cronus
18729,*kro/nios,"Saturnian, of Cronus"
18730,*kro/nippos,an old dotard
18731,*kroni/wn,son of Cronus
18732,*kro/nos,Cronus
18733,kro/ssai,battlements
18734,krotali/zw,to use rattles
18735,kro/talon,"a rattle, castanet"
18736,kro/tafos,the side of the forehead
18737,krote/w,to make to rattle
18739,kro/thsis,a clapping
18740,krothsmo/s,
18741,krothto/s,"stricken, sounding with blows"
18742,kro/tos,"a striking, the sound made by striking"
18743,krou=ma,a stroke: a sound made by striking stringed instruments
18744,kroumatiko/s,of
18745,krouni/zw,to send forth a stream
