book,chapter,verse,position,head,word,new_relation
Heb,12,23,3,ἐκκλησίᾳ,πρωτοτόκων,material
1Cor,16,19,6,ἐκκλησίαι,Ἀσίας,location
Rom,16,4,21,ἐκκλησίαι,ἐθνῶν,material
1Cor,11,16,16,ἐκκλησίαι,θεοῦ,relation
Rom,16,16,12,ἐκκλησίαι,Χριστοῦ,relation
1Cor,14,33,15,ἐκκλησίαις,ἁγίων,material
1Cor,16,1,14,ἐκκλησίαις,Γαλατίας,location
Gal,1,2,10,ἐκκλησίαις,Γαλατίας,location
2Thess,1,4,11,ἐκκλησίαις,θεοῦ,relation
Gal,1,22,9,ἐκκλησίαις,Ἰουδαίας,location
2Cor,8,1,15,ἐκκλησίαις,Μακεδονίας,location
1Cor,15,9,19,ἐκκλησίαν,θεοῦ,relation
Acts,20,28,20,ἐκκλησίαν,θεοῦ,relation
Gal,1,13,17,ἐκκλησίαν,θεοῦ,relation
Matt,16,18,15,ἐκκλησίαν,μου,relation
1Cor,11,22,15,ἐκκλησίας,θεοῦ,relation
1Tim,3,5,12,ἐκκλησίας,θεοῦ,relation
1Thess,2,14,9,ἐκκλησιῶν,θεοῦ,relation
Col,3,12,6,ἐκλεκτοὶ,θεοῦ,subject
John,1,34,11,ἐκλεκτὸς,θεοῦ,subject
Matt,24,31,13,ἐκλεκτοὺς,αὐτοῦ,subject
Luke,18,7,11,ἐκλεκτῶν,αὐτοῦ,subject
Rom,8,33,5,ἐκλεκτῶν,θεοῦ,subject
Titus,1,1,11,ἐκλεκτῶν,θεοῦ,subject
1Thess,1,4,8,ἐκλογὴν,ὑμῶν,object
Rom,11,5,11,ἐκλογὴν,χάριτος,other
2Pet,3,4,11,ἐκοιμήθησαν,ἧς,time
Acts,21,26,21,ἐκπλήρωσιν,ἡμερῶν,object
Matt,23,26,17,ἐκτὸς,αὐτοῦ,part-whole
Heb,1,9,16,ἔλαιον,ἀγαλλιάσεως,other
Matt,25,8,12,ἐλαίου,ὑμῶν,possession
2Cor,4,17,6,ἐλαφρὸν,θλίψεως,characterized by
1Cor,15,9,7,ἐλάχιστος,ἀποστόλων,part-whole
Eph,3,8,5,ἐλαχιστοτέρῳ,ἁγίων,part-whole
2Pet,2,16,5,ἔλεγξιν,παρανομίας,other
Heb,11,1,6,ἔλεγχος,πραγμάτων,object
Acts,10,4,21,ἐλεημοσύναι,σου,subject
Acts,10,31,11,ἐλεημοσύναι,σου,subject
Matt,6,4,3,ἐλεημοσύνη,σου,subject
1Pet,1,3,15,ἔλεος,αὐτοῦ,subject
Luke,1,50,4,ἔλεος,αὐτοῦ,subject
Luke,1,58,14,ἔλεος,αὐτοῦ,subject
Titus,3,5,13,ἔλεος,αὐτοῦ,subject
Jude,1,21,10,ἔλεος,κυρίου,subject
Luke,1,78,4,ἐλέους,θεοῦ,subject
1Cor,10,29,15,ἐλευθερία,μου,characterized by
Rom,8,21,16,ἐλευθερίαν,δόξης,other
Gal,2,4,11,ἐλευθερίαν,ἡμῶν,characterized by
Acts,7,52,17,ἐλεύσεως,δικαίου,subject
Matt,28,13,7,ἐλθόντες,νυκτὸς,time
John,19,39,9,ἐλθὼν,νυκτὸς,time
Luke,3,31,2,Ἐλιακὶμ,Μελεὰ,relation
Luke,3,29,6,Ἐλιέζερ,Ἰωρὶμ,relation
Luke,16,21,20,ἕλκη,αὐτοῦ,part-whole
Rev,16,11,15,ἑλκῶν,αὐτῶν,part-whole
Luke,3,28,10,Ἐλμαδὰμ,Ἢρ,relation
Gal,5,5,7,ἐλπίδα,δικαιοσύνης,object
Titus,3,7,10,ἐλπίδα,ζωῆς,object
1Thess,5,8,14,ἐλπίδα,σωτηρίας,object
Acts,26,6,10,ἐλπίδι,ἐπαγγελίας,object
Titus,1,2,3,ἐλπίδι,ζωῆς,object
Eph,4,4,13,ἐλπίδι,κλήσεως,other
Col,1,23,16,ἐλπίδος,εὐαγγελίου,other
1Tim,1,1,15,ἐλπίδος,ἡμῶν,subject
Acts,28,20,16,ἐλπίδος,Ἰσραὴλ,subject
1Thess,1,3,18,ἐλπίδος,κυρίου,other
Col,1,27,25,ἐλπὶς,δόξης,object
Acts,16,19,11,ἐλπὶς,ἐργασίας,object
1Thess,2,19,3,ἐλπὶς,ἡμῶν,subject
2Cor,1,7,4,ἐλπὶς,ἡμῶν,subject
Eph,1,18,16,ἐλπὶς,κλήσεως,other
1Pet,3,3,7,ἐμπλοκῆς,τριχῶν,object
Matt,22,5,16,ἐμπορίαν,αὐτοῦ,subject
Rev,18,3,26,ἔμποροι,γῆς,location
Rev,18,11,5,ἔμποροι,γῆς,location
Rev,18,15,3,ἔμποροι,τούτων,object
Rev,18,23,24,ἔμποροί,σου,part-whole
Matt,5,29,23,ἓν,μελῶν,part-whole
Matt,5,30,22,ἓν,μελῶν,part-whole
Matt,18,14,16,ἓν,μικρῶν,part-whole
Mark,9,37,6,ἓν,παιδίων,part-whole
Luke,12,27,23,ἓν,τούτων,part-whole
Matt,6,29,15,ἓν,τούτων,part-whole
Luke,17,2,20,ἕνα,μικρῶν,part-whole
Mark,9,42,7,ἕνα,μικρῶν,part-whole
Matt,10,42,7,ἕνα,μικρῶν,part-whole
Matt,18,6,7,ἕνα,μικρῶν,part-whole
Matt,18,28,9,ἕνα,συνδούλων,part-whole
2Thess,1,5,4,ἔνδειγμα,κρίσεως,object
Rom,3,25,15,ἔνδειξιν,δικαιοσύνης,object
Rom,3,26,10,ἔνδειξιν,δικαιοσύνης,object
2Cor,8,24,7,ἔνδειξιν,καὶ,object
Phil,1,28,13,ἔνδειξις,ἀπωλείας,object
Matt,3,4,8,ἔνδυμα,αὐτοῦ,possession
Matt,28,3,11,ἔνδυμα,αὐτοῦ,possession
Matt,22,11,14,ἔνδυμα,γάμου,other
Matt,22,12,11,ἔνδυμα,γάμου,other
Matt,7,15,11,ἐνδύμασι,προβάτων,other
Eph,6,10,2,ἐνδυναμοῦσθε,λοιποῦ,other
1Pet,3,3,13,ἐνδύσεως,ἱματίων,object
Rev,21,18,5,ἐνδώμησις,τείχους,part-whole
Col,1,29,9,ἐνέργειαν,αὐτοῦ,source
Eph,3,7,18,ἐνέργειαν,δυνάμεως,subject
Eph,4,16,18,ἐνέργειαν,ἑνὸς,subject
Eph,1,19,17,ἐνέργειαν,κράτους,subject
2Thess,2,11,9,ἐνέργειαν,πλάνης,other
2Thess,2,9,8,ἐνέργειαν,Σατανᾶ,subject
Col,2,12,16,ἐνεργείας,θεοῦ,subject
1Cor,12,10,3,ἐνεργήματα,δυνάμεων,object
Matt,9,4,7,ἐνθυμήσεις,αὐτῶν,subject
Matt,12,25,5,ἐνθυμήσεις,αὐτῶν,subject
Luke,4,19,3,ἐνιαυτὸν,κυρίου,other
1Cor,9,21,11,ἔννομος,Χριστοῦ,relation
Matt,18,10,6,ἑνὸς,μικρῶν,part-whole
2Thess,1,3,24,ἑνὸς,ὑμῶν,part-whole
Eph,4,13,10,ἑνότητα,καὶ,other
Eph,4,3,6,ἑνότητα,πνεύματος,other
Mark,7,7,8,ἐντάλματα,ἀνθρώπων,subject
Matt,15,9,8,ἐντάλματα,ἀνθρώπων,subject
John,12,7,13,ἐνταφιασμοῦ,μου,object
1John,5,3,16,ἐντολαὶ,αὐτοῦ,subject
Titus,1,14,7,ἐντολαῖς,ἀνθρώπων,subject
John,14,21,5,ἐντολάς,μου,subject
John,15,10,4,ἐντολάς,μου,subject
1John,2,3,11,ἐντολὰς,αὐτοῦ,subject
1John,2,4,9,ἐντολὰς,αὐτοῦ,subject
1John,3,22,11,ἐντολὰς,αὐτοῦ,subject
1John,3,24,6,ἐντολὰς,αὐτοῦ,subject
1John,5,2,17,ἐντολὰς,αὐτοῦ,subject
1John,5,3,11,ἐντολὰς,αὐτοῦ,subject
2John,1,6,11,ἐντολὰς,αὐτοῦ,subject
Rev,12,17,23,ἐντολὰς,θεοῦ,subject
Rev,14,12,12,ἐντολὰς,θεοῦ,subject
John,15,10,16,ἐντολὰς,πατρός,subject
1John,3,23,6,ἐντολὴ,αὐτοῦ,subject
John,12,50,6,ἐντολὴ,αὐτοῦ,subject
Luke,15,29,16,ἐντολήν,σου,subject
Mark,7,8,5,ἐντολὴν,θεοῦ,subject
Mark,7,9,9,ἐντολὴν,θεοῦ,subject
Matt,15,3,14,ἐντολὴν,θεοῦ,subject
2Pet,3,2,12,ἐντολῆς,ἀποστόλων,other
2Pet,3,2,17,ἐντολῆς,καὶ,other
1Cor,7,19,13,ἐντολῶν,θεοῦ,subject
Matt,23,26,9,ἐντὸς,καὶ,part-whole
Luke,3,38,4,Ἐνὼς,Σὴθ,relation
Luke,3,37,6,Ἑνὼχ,Ἰάρετ,relation
Luke,9,31,8,ἔξοδον,αὐτοῦ,subject
Heb,11,22,8,ἐξόδου,υἱῶν,subject
Acts,19,13,7,ἐξορκιστῶν,Ἰουδαίων,part-whole
Rev,9,10,15,ἐξουσία,αὐτῶν,subject
Rev,22,14,11,ἐξουσία,αὐτῶν,subject
Rev,9,19,5,ἐξουσία,ἵππων,subject
Luke,22,53,26,ἐξουσία,σκότους,other
1Cor,8,9,7,ἐξουσία,ὑμῶν,subject
Rev,12,10,26,ἐξουσία,χριστοῦ,subject
Luke,20,20,22,ἐξουσίᾳ,ἡγεμόνος,subject
1Cor,9,18,19,ἐξουσίᾳ,μου,subject
Rev,13,12,6,ἐξουσίαν,θηρίου,subject
Rom,9,21,8,ἐξουσίαν,πηλοῦ,object
Mark,6,7,16,ἐξουσίαν,πνευμάτων,object
Matt,10,1,10,ἐξουσίαν,πνευμάτων,object
Eph,2,2,17,ἐξουσίας,ἀέρος,location
2Cor,10,8,10,ἐξουσίας,ἡμῶν,subject
Luke,23,7,7,ἐξουσίας,Ἡρῴδου,subject
Col,1,13,8,ἐξουσίας,σκότους,other
1Cor,9,12,4,ἐξουσίας,ὑμῶν,object
Luke,11,39,15,ἔξωθεν,καὶ,part-whole
Rev,11,2,7,ἔξωθεν,ναοῦ,location
Luke,22,1,6,ἑορτὴ,ἀζύμων,specification
Luke,2,41,13,ἑορτῇ,πάσχα,specification
John,13,1,6,ἑορτῆς,πάσχα,specification
2Pet,3,4,8,ἐπαγγελία,παρουσίας,object
2Cor,1,20,4,ἐπαγγελίαι,θεοῦ,subject
1Tim,4,8,18,ἐπαγγελίαν,ζωῆς,other
2Tim,1,1,10,ἐπαγγελίαν,ζωῆς,other
Rom,4,20,6,ἐπαγγελίαν,θεοῦ,subject
Heb,9,15,26,ἐπαγγελίαν,κληρονομίας,object
Luke,24,49,8,ἐπαγγελίαν,πατρός,subject
Acts,1,4,14,ἐπαγγελίαν,πατρὸς,subject
Acts,2,33,11,ἐπαγγελίαν,πνεύματος,object
Gal,3,14,17,ἐπαγγελίαν,πνεύματος,object
Rom,15,8,16,ἐπαγγελίας,πατέρων,other
Gal,3,21,8,ἐπαγγελιῶν,θεοῦ,subject
2Pet,3,13,10,ἐπάγγελμα,αὐτοῦ,subject
1Pet,2,14,12,ἔπαινον,ἀγαθοποιῶν,object
Eph,1,12,7,ἔπαινον,δόξης,object
Eph,1,14,14,ἔπαινον,δόξης,object
2Cor,8,18,7,ἔπαινος,οὗ,object
Rom,2,29,14,ἔπαινος,οὗ,object
Acts,1,20,9,ἔπαυλις,αὐτοῦ,possession
Heb,7,19,9,ἐπεισαγωγὴ,ἐλπίδος,object
1Pet,3,21,13,ἐπερώτημα,συνειδήσεως,subject
Mark,2,21,3,ἐπίβλημα,ῥάκους,material
Matt,9,16,5,ἐπίβλημα,ῥάκους,material
Acts,20,19,18,ἐπιβουλαῖς,Ἰουδαίων,subject
Acts,9,24,7,ἐπιβουλὴ,αὐτῶν,subject
Phlm,1,6,12,ἐπιγνώσει,ἀγαθοῦ,object
Eph,1,17,21,ἐπιγνώσει,αὐτοῦ,object
Col,1,10,18,ἐπιγνώσει,θεοῦ,object
2Pet,1,2,10,ἐπιγνώσει,καὶ,object
2Pet,2,20,12,ἐπιγνώσει,καὶ,object
2Pet,1,3,18,ἐπιγνώσεως,καλέσαντος,object
Eph,4,13,14,ἐπιγνώσεως,υἱοῦ,object
1Tim,2,4,9,ἐπίγνωσιν,ἀληθείας,object
2Tim,2,25,14,ἐπίγνωσιν,ἀληθείας,object
2Tim,3,7,7,ἐπίγνωσιν,ἀληθείας,object
Heb,10,26,11,ἐπίγνωσιν,ἀληθείας,object
Titus,1,1,14,ἐπίγνωσιν,ἀληθείας,object
Col,1,9,21,ἐπίγνωσιν,θελήματος,object
2Pet,1,8,15,ἐπίγνωσιν,κυρίου,object
Col,2,2,20,ἐπίγνωσιν,μυστηρίου,object
Rom,3,20,15,ἐπίγνωσις,ἁμαρτίας,object
Mark,15,26,6,ἐπιγραφὴ,αἰτίας,about
Phil,4,5,3,ἐπιεικὲς,ὑμῶν,characterized by
1Tim,4,14,15,ἐπιθέσεως,χειρῶν,object
2Tim,1,6,19,ἐπιθέσεως,χειρῶν,object
Acts,8,18,10,ἐπιθέσεως,χειρῶν,object
Heb,6,2,5,ἐπιθέσεώς,χειρῶν,object
1Cor,10,6,12,ἐπιθυμητὰς,κακῶν,object
1John,2,17,8,ἐπιθυμία,αὐτοῦ,subject
1John,2,16,15,ἐπιθυμία,ὀφθαλμῶν,subject
1John,2,16,10,ἐπιθυμία,σαρκὸς,subject
2Pet,2,10,8,ἐπιθυμίᾳ,μιασμοῦ,property
1Pet,4,2,4,ἐπιθυμίαις,ἀνθρώπων,subject
Rom,6,12,16,ἐπιθυμίαις,αὐτοῦ,subject
Rom,1,24,10,ἐπιθυμίαις,καρδιῶν,subject
2Pet,2,18,8,ἐπιθυμίαις,σαρκὸς,subject
Eph,2,3,12,ἐπιθυμίαις,σαρκὸς,subject
Gal,5,16,7,ἐπιθυμίαν,σαρκὸς,subject
Eph,4,22,16,ἐπιθυμίας,ἀπάτης,property
Jude,1,18,15,ἐπιθυμίας,ἀσεβειῶν,property
2Pet,3,3,17,ἐπιθυμίας,αὐτῶν,subject
Jude,1,16,8,ἐπιθυμίας,αὐτῶν,subject
Jude,1,18,11,ἐπιθυμίας,ἑαυτῶν,subject
John,8,44,12,ἐπιθυμίας,πατρὸς,subject
Rev,18,14,8,ἐπιθυμίας,ψυχῆς,subject
1Pet,2,16,9,ἐπικάλυμμα,κακίας,other
Acts,8,22,19,ἐπίνοια,καρδίας,subject
2Cor,7,7,20,ἐπιπόθησιν,ὑμῶν,subject
Acts,1,20,21,ἐπισκοπὴν,αὐτοῦ,possession
Luke,19,44,26,ἐπισκοπῆς,σου,object
Acts,24,12,14,ἐπίστασιν,ὄχλου,subject
Luke,1,20,15,ἐπίστευσας,ὧν,other
2Cor,3,2,3,ἐπιστολὴ,ἡμῶν,source
2Cor,3,3,5,ἐπιστολὴ,Χριστοῦ,source
2Thess,2,15,17,ἐπιστολῆς,ἡμῶν,source
2Cor,3,1,10,ἐπιστολῶν,συστατικῶν,contents
Acts,15,3,18,ἐπιστροφὴν,ἐθνῶν,subject
Heb,10,25,5,ἐπισυναγωγὴν,ἑαυτῶν,object
2Thess,2,1,14,ἐπισυναγωγῆς,ἡμῶν,object
1Tim,1,1,10,ἐπιταγὴν,καὶ,subject
1Cor,7,25,6,ἐπιταγὴν,κυρίου,subject
Titus,1,3,16,ἐπιταγὴν,σωτῆρος,subject
Jas,2,16,20,ἐπιτήδεια,σώματος,other
Luke,8,3,6,ἐπιτρόπου,Ἡρῴδου,relation
Matt,20,8,11,ἐπιτρόπῳ,αὐτοῦ,relation
2Thess,2,8,21,ἐπιφανείᾳ,παρουσίας,subject
2Tim,4,1,17,ἐπιφάνειαν,αὐτοῦ,subject
2Tim,4,8,31,ἐπιφάνειαν,αὐτοῦ,subject
Titus,2,13,8,ἐπιφάνειαν,δόξης,subject
1Tim,6,14,11,ἐπιφανείας,κυρίου,subject
2Tim,1,10,8,ἐπιφανείας,σωτῆρος,subject
Phil,1,19,16,ἐπιχορηγίας,πνεύματος,subject
2Pet,1,16,22,ἐπόπται,μεγαλειότητος,object
Luke,17,4,5,ἑπτάκις,ἡμέρας,time
John,8,39,22,ἔργα,Ἀβραὰμ,subject
Rev,18,6,14,ἔργα,αὐτῆς,subject
1John,3,12,21,ἔργα,αὐτοῦ,subject
2Tim,4,14,15,ἔργα,αὐτοῦ,subject
3John,1,10,6,ἔργα,αὐτοῦ,subject
Jas,3,13,14,ἔργα,αὐτοῦ,subject
John,3,20,20,ἔργα,αὐτοῦ,object
John,3,21,12,ἔργα,αὐτοῦ,object
John,7,7,18,ἔργα,αὐτοῦ,subject
Rom,2,6,7,ἔργα,αὐτοῦ,subject
2Cor,11,15,20,ἔργα,αὐτῶν,subject
John,3,19,25,ἔργα,αὐτῶν,subject
Matt,23,3,14,ἔργα,αὐτῶν,subject
Matt,23,5,5,ἔργα,αὐτῶν,subject
Rev,14,13,31,ἔργα,αὐτῶν,subject
Rev,20,12,38,ἔργα,αὐτῶν,subject
Rev,20,13,28,ἔργα,αὐτῶν,subject
1John,3,8,27,ἔργα,διαβόλου,subject
2Tim,1,9,12,ἔργα,ἡμῶν,subject
John,6,28,12,ἔργα,θεοῦ,other
John,9,3,16,ἔργα,θεοῦ,subject
Heb,3,9,12,ἔργα,μου,subject
Rev,2,26,11,ἔργα,μου,subject
Rev,2,6,9,ἔργα,Νικολαϊτῶν,subject
John,10,37,7,ἔργα,πατρός,other
John,8,41,6,ἔργα,πατρὸς,other
Gal,5,19,7,ἔργα,σαρκός,other
Rom,13,12,13,ἔργα,σκότους,other
Rev,2,2,4,ἔργα,σου,subject
Rev,2,19,2,ἔργα,σου,subject
Rev,2,19,21,ἔργα,σου,subject
Rev,3,1,23,ἔργα,σου,subject
Rev,3,2,13,ἔργα,σου,subject
Rev,3,8,2,ἔργα,σου,subject
Rev,3,15,2,ἔργα,σου,subject
Rev,15,3,21,ἔργα,σου,subject
John,7,3,21,ἔργα,σοῦ,subject
Matt,5,16,11,ἔργα,ὑμῶν,subject
Rev,2,23,28,ἔργα,ὑμῶν,subject
Heb,1,10,12,ἔργα,χειρῶν,other
Matt,11,2,11,ἔργα,χριστοῦ,subject
Eph,4,19,9,ἐργασίαν,ἀκαθαρσίας,property
Luke,13,27,14,ἐργάται,ἀδικίας,object
2John,1,11,9,ἔργοις,αὐτοῦ,subject
Jas,2,22,8,ἔργοις,αὐτοῦ,subject
Luke,11,48,9,ἔργοις,πατέρων,subject
Acts,7,41,18,ἔργοις,χειρῶν,other
Mark,13,34,18,ἔργον,αὐτοῦ,subject
Rev,22,12,16,ἔργον,αὐτοῦ,subject
1Thess,5,13,10,ἔργον,αὐτῶν,subject
Eph,4,12,8,ἔργον,διακονίας,other
Gal,6,4,4,ἔργον,ἑαυτοῦ,subject
1Cor,3,13,1,ἔργον,ἑκάστου,subject
1Cor,3,13,15,ἔργον,ἑκάστου,subject
1Pet,1,17,10,ἔργον,ἑκάστου,subject
2Tim,4,5,9,ἔργον,εὐαγγελιστοῦ,subject
John,6,29,12,ἔργον,θεοῦ,other
Rom,14,20,8,ἔργον,θεοῦ,subject
1Cor,16,10,14,ἔργον,κυρίου,other
1Cor,9,1,16,ἔργον,μου,subject
Rom,2,15,6,ἔργον,νόμου,other
2Thess,1,11,23,ἔργον,πίστεως,other
1Cor,3,14,2,ἔργον,τινος,subject
1Cor,3,15,2,ἔργον,τινος,subject
Phil,2,30,5,ἔργον,Χριστοῦ,other
1Thess,1,3,6,ἔργου,πίστεως,other
Heb,6,10,9,ἔργου,ὑμῶν,subject
1Cor,15,58,13,ἔργῳ,κυρίου,other
Jude,1,15,14,ἔργων,ἀσεβείας,property
Matt,11,19,27,ἔργων,αὐτῆς,subject
Heb,4,4,21,ἔργων,αὐτοῦ,subject
Heb,4,10,14,ἔργων,αὐτοῦ,subject
Jude,1,15,15,ἔργων,αὐτῶν,subject
Rev,16,11,22,ἔργων,αὐτῶν,subject
Jas,2,18,24,ἔργων,μου,subject
Gal,2,16,9,ἔργων,νόμου,other
Gal,2,16,31,ἔργων,νόμου,other
Gal,2,16,35,ἔργων,νόμου,other
Gal,3,2,9,ἔργων,νόμου,other
Gal,3,5,14,ἔργων,νόμου,other
Gal,3,10,5,ἔργων,νόμου,other
Rom,3,20,4,ἔργων,νόμου,other
Rom,3,28,8,ἔργων,νόμου,other
Rev,9,20,19,ἔργων,χειρῶν,other
Matt,3,1,15,ἐρήμῳ,Ἰουδαίας,location
Acts,7,30,11,ἐρήμῳ,ὄρους,location
Luke,21,20,14,ἐρήμωσις,αὐτῆς,object
1Cor,12,10,14,ἑρμηνεία,γλωσσῶν,object
Luke,3,25,10,Ἑσλὶ,Ναγγαὶ,relation
Luke,3,33,10,Ἑσρὼμ,Φαρὲς,relation
Luke,11,26,19,ἔσχατα,ἀνθρώπου,other
Matt,12,45,21,ἔσχατα,ἀνθρώπου,other
1Cor,15,8,3,ἔσχατον,πάντων,part-whole
Mark,12,22,8,ἔσχατον,πάντων,part-whole
Mark,9,35,15,ἔσχατος,πάντων,part-whole
Acts,13,47,20,ἐσχάτου,γῆς,part-whole
Heb,1,2,4,ἐσχάτου,ἡμερῶν,part-whole
1Pet,1,20,11,ἐσχάτου,χρόνων,part-whole
Luke,11,39,22,ἔσωθεν,ὑμῶν,part-whole
Luke,3,1,6,ἔτει,ἡγεμονίας,other
Gal,1,19,4,ἕτερον,ἀποστόλων,part-whole
Matt,8,21,4,ἕτερος,μαθητῶν,part-whole
Eph,6,15,8,ἑτοιμασίᾳ,εὐαγγελίου,other
Gal,2,7,9,εὐαγγέλιον,ἀκροβυστίας,other
Matt,4,23,17,εὐαγγέλιον,βασιλείας,about
Matt,9,35,21,εὐαγγέλιον,βασιλείας,about
Matt,24,14,7,εὐαγγέλιον,βασιλείας,about
1Tim,1,11,5,εὐαγγέλιον,δόξης,property
1Thess,2,2,20,εὐαγγέλιον,θεοῦ,other
1Thess,2,8,12,εὐαγγέλιον,θεοῦ,other
1Thess,2,9,26,εὐαγγέλιον,θεοῦ,other
1Tim,1,11,8,εὐαγγέλιον,θεοῦ,other
2Cor,11,7,13,εὐαγγέλιον,θεοῦ,other
Mark,1,14,17,εὐαγγέλιον,θεοῦ,other
Rom,1,1,10,εὐαγγέλιον,θεοῦ,other
Rom,15,16,15,εὐαγγέλιον,θεοῦ,other
Eph,1,13,13,εὐαγγέλιον,σωτηρίας,other
Acts,20,24,27,εὐαγγέλιον,χάριτος,other
2Cor,2,12,10,εὐαγγέλιον,Χριστοῦ,other
2Cor,9,13,20,εὐαγγέλιον,Χριστοῦ,other
Gal,1,7,18,εὐαγγέλιον,Χριστοῦ,other
Rom,15,19,22,εὐαγγέλιον,Χριστοῦ,other
2Cor,4,4,22,εὐαγγελίου,δόξης,other
Eph,6,15,10,εὐαγγελίου,εἰρήνης,other
Mark,1,1,4,εὐαγγελίου,Ἰησοῦ,about
Phil,1,27,6,εὐαγγελίου,Χριστοῦ,other
1Pet,4,17,25,εὐαγγελίῳ,θεοῦ,other
2Thess,1,8,17,εὐαγγελίῳ,κυρίου,other
